Image_Name,Image_Path,Label,Edge_Count,Contour_Count
0377.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0377.jpg,0,6883,132
0384.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0384.jpg,0,40609,1699
0370.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0370.jpg,0,29722,903
0896.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0896.JPEG,0,2190,46
0841.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0841.JPEG,1,8701,274
0065.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0065.JPEG,1,3561,53
0598.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0598.JPEG,1,6488,223
0633.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0633.JPEG,1,6148,373
0787.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0787.jpg,0,15512,384
0130.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0130.jpg,0,6552,148
0549.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0549.JPEG,1,10410,377
0824.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0824.JPEG,0,5863,189
0466.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0466.jpg,0,19876,480
0142.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0142.jpg,0,8098,117
0016.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0016.JPEG,1,9227,257
0863.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0863.JPEG,1,8397,254
0281.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0281.jpg,0,9756,92
0600.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0600.JPEG,1,8237,260
0768.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0768.JPEG,1,4301,111
0133.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0133.JPEG,1,6042,153
0335.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0335.JPEG,1,7034,191
0243.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0243.JPEG,1,5907,134
0802.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0802.JPEG,0,4882,126
0018.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0018.jpg,0,7922,118
0647.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0647.JPEG,1,9567,385
0755.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0755.jpg,0,15651,205
0724.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0724.jpg,0,21664,555
0055.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0055.jpg,0,11642,443
0627.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0627.jpg,0,4454,132
0075.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0075.JPEG,1,4264,140
0151.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0151.jpg,0,51953,1207
0704.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0704.jpg,0,7126,177
0387.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0387.jpg,0,10435,208
0411.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0411.jpg,0,12715,303
0664.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0664.jpg,0,15545,164
0839.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0839.JPEG,0,5709,190
0918.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0918.JPEG,0,2352,52
0160.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0160.jpg,0,103581,2707
0275.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0275.JPEG,1,7514,289
0080.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0080.JPEG,1,6047,195
0177.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0177.JPEG,1,7955,247
0031.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0031.jpg,0,20095,318
0315.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0315.jpg,0,13085,237
0465.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0465.JPEG,1,8494,204
0153.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0153.jpg,0,81800,3542
0313.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0313.jpg,0,14122,165
0703.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0703.JPEG,1,3648,98
0096.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0096.JPEG,1,5532,189
0531.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0531.JPEG,1,4198,131
0876.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0876.JPEG,0,7336,165
0842.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0842.JPEG,0,5509,152
0027.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0027.jpg,0,49480,951
0489.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0489.jpg,0,4730,133
0326.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0326.jpg,0,16190,236
0539.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0539.JPEG,1,7969,213
0076.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0076.jpg,0,54149,715
0657.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0657.JPEG,1,7686,219
0515.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0515.jpg,0,47928,678
0350.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0350.jpg,0,8761,56
0748.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0748.jpg,0,48494,793
0457.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0457.JPEG,1,5081,89
0638.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0638.JPEG,1,5481,189
0820.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0820.JPEG,0,5803,166
0668.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0668.jpg,0,103626,3610
0325.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0325.JPEG,1,8842,281
0638.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0638.jpg,0,5047,108
0452.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0452.JPEG,1,5589,150
0183.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0183.JPEG,1,6417,164
0470.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0470.jpg,0,39076,901
0101.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0101.jpg,0,14342,179
0640.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0640.JPEG,1,2954,70
0718.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0718.JPEG,1,10470,447
0658.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0658.JPEG,1,5422,90
0027.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0027.JPEG,1,3627,86
0749.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0749.JPEG,1,7878,315
0129.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0129.jpeg,1,2683,60
0899.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0899.JPEG,0,6619,165
0072.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0072.jpg,0,22772,489
0138.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0138.JPEG,1,2397,51
0842.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0842.JPEG,1,3678,122
0378.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0378.JPEG,1,4289,110
0898.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0898.JPEG,0,6684,157
0571.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0571.JPEG,1,8878,278
0608.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0608.jpg,0,3277,70
0043.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0043.jpg,0,6307,195
0510.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0510.JPEG,1,3114,54
0500.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0500.jpg,0,66219,1532
0457.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0457.jpg,0,4628,90
0823.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0823.JPEG,0,5948,175
0480.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0480.JPEG,1,3421,108
0664.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0664.JPEG,1,7021,175
0650.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0650.JPEG,1,7166,251
0377.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0377.JPEG,1,6606,177
0197.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0197.JPEG,1,10513,376
0401.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0401.JPEG,1,4925,156
0115.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0115.JPEG,1,3538,62
0568.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0568.jpg,0,68704,2807
0906.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0906.JPEG,0,4540,128
0257.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0257.JPEG,1,7083,240
0281.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0281.JPEG,1,8034,296
0468.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0468.jpg,0,61413,2047
0822.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0822.JPEG,1,10281,341
0750.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0750.jpg,0,36735,663
0105.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0105.jpg,0,16673,326
0875.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0875.JPEG,0,8460,358
0058.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0058.jpg,0,18177,724
0777.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0777.jpg,0,26745,628
0341.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0341.jpg,0,7591,178
0727.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0727.jpeg,1,6903,186
0300.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0300.jpg,0,20042,256
0030.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0030.JPEG,1,8978,306
0665.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0665.jpg,0,64273,2875
0587.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0587.JPEG,1,6853,234
0221.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0221.jpg,0,28629,754
0292.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0292.JPEG,1,9501,352
0188.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0188.jpeg,1,6389,144
0263.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0263.JPEG,1,6028,153
0134.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0134.JPEG,1,4460,106
0743.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0743.jpg,0,19721,206
0662.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0662.JPEG,1,5989,99
0184.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0184.jpeg,1,9392,317
0686.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0686.JPEG,1,5573,134
0290.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0290.jpg,0,69499,695
0812.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0812.JPEG,1,6842,232
0844.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0844.JPEG,1,7961,195
0101.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0101.JPEG,1,7941,252
0911.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0911.JPEG,0,3768,109
0792.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0792.JPEG,1,6987,188
0808.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0808.JPEG,1,9388,319
0288.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0288.jpg,0,21246,352
0314.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0314.JPEG,1,3584,109
0302.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0302.JPEG,1,8104,232
0092.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0092.jpg,0,19406,456
0620.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0620.jpg,0,7946,193
0165.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0165.jpg,0,8337,124
0351.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0351.JPEG,1,3890,104
0713.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0713.JPEG,1,4747,80
0685.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0685.JPEG,1,6522,159
0607.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0607.JPEG,1,6576,166
0707.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0707.JPEG,1,6970,226
0322.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0322.JPEG,1,5835,142
0187.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0187.jpg,0,4996,129
0657.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0657.jpg,0,38057,514
0670.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0670.JPEG,1,6329,180
0070.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0070.JPEG,1,9506,382
0330.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0330.jpg,0,4630,113
0441.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0441.JPEG,1,8144,264
0186.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0186.jpg,0,21276,371
0065.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0065.jpg,0,4399,106
0204.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0204.jpg,0,23936,724
0087.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0087.JPEG,1,5756,154
0597.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0597.jpg,0,35216,677
0616.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0616.JPEG,1,8679,261
0501.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0501.JPEG,1,5980,155
0689.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0689.JPEG,1,3501,93
0596.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0596.JPEG,1,9211,344
0060.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0060.JPEG,1,8466,242
0164.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0164.JPEG,1,8695,240
0034.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0034.jpg,0,43332,1312
0640.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0640.jpg,0,4800,144
0198.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0198.JPEG,1,3088,88
0843.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0843.JPEG,1,6070,214
0711.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0711.jpg,0,20767,384
0565.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0565.jpg,0,5922,143
0349.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0349.jpg,0,3137,70
0712.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0712.JPEG,1,5026,116
0333.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0333.jpg,0,5382,18
0291.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0291.JPEG,1,8982,262
0025.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0025.jpg,0,17797,352
0131.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0131.jpg,0,26328,223
0412.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0412.jpeg,1,6127,172
0845.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0845.JPEG,0,7457,190
0102.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0102.jpg,0,5521,135
0482.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0482.jpg,0,11191,143
0563.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0563.JPEG,1,7345,160
0689.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0689.jpg,0,1702,16
0735.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0735.JPEG,1,4032,93
0891.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0891.JPEG,0,7324,190
0850.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0850.JPEG,1,5848,123
0390.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0390.jpg,0,23334,686
0353.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0353.jpg,0,55286,2050
0261.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0261.jpg,0,54798,1731
0469.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0469.jpg,0,4760,108
0806.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0806.JPEG,0,4541,74
0832.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0832.JPEG,0,6149,157
0741.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0741.JPEG,1,9732,312
0433.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0433.jpg,0,32310,915
0810.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0810.JPEG,0,5097,122
0613.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0613.jpg,0,58633,1089
0118.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0118.JPEG,1,7076,216
0892.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0892.JPEG,0,5526,168
0404.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0404.jpg,0,10723,198
0637.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0637.jpg,0,28833,716
0616.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0616.jpg,0,199508,7342
0460.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0460.jpg,0,11850,207
0270.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0270.JPEG,1,7372,201
0807.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0807.JPEG,1,5292,150
0342.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0342.JPEG,1,9607,283
0265.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0265.JPEG,1,8057,213
0245.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0245.JPEG,1,8166,228
0907.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0907.JPEG,1,9416,281
0725.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0725.JPEG,1,6017,160
0285.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0285.JPEG,1,7300,108
0069.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0069.JPEG,1,8072,265
0434.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0434.JPEG,1,6743,239
0578.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0578.JPEG,1,5614,140
0214.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0214.jpg,0,4746,79
